"event","metric","DOY","taxon","sample_size","frst_hrb","lst_hrb","est_duration"
"low_ci","end",234,"Erigeron formosissimus",43,174,231,80
"high_ci","onset",170,"Erigeron formosissimus",43,174,231,80
"high_ci","tenth",193,"Erigeron formosissimus",43,174,231,80
"high_ci","fifty",214,"Erigeron formosissimus",43,174,231,80
"high_ci","ninety",231,"Erigeron formosissimus",43,174,231,80
"high_ci","end",242,"Erigeron formosissimus",43,174,231,80
"estimate","onset",156,"Erigeron leiomerus",43,155,228,78
"estimate","tenth",181,"Erigeron leiomerus",43,155,228,78
"estimate","fifty",205,"Erigeron leiomerus",43,155,228,78
"estimate","ninety",223,"Erigeron leiomerus",43,155,228,78
"estimate","end",234,"Erigeron leiomerus",43,155,228,78
"low_ci","onset",144,"Erigeron leiomerus",43,155,228,78
"low_ci","tenth",175,"Erigeron leiomerus",43,155,228,78
"low_ci","fifty",202,"Erigeron leiomerus",43,155,228,78
"low_ci","ninety",219,"Erigeron leiomerus",43,155,228,78
"low_ci","end",228,"Erigeron leiomerus",43,155,228,78
"high_ci","onset",167,"Erigeron leiomerus",43,155,228,78
"high_ci","tenth",191,"Erigeron leiomerus",43,155,228,78
"high_ci","fifty",210,"Erigeron leiomerus",43,155,228,78
"high_ci","ninety",226,"Erigeron leiomerus",43,155,228,78
"high_ci","end",237,"Erigeron leiomerus",43,155,228,78
"estimate","onset",175,"Erigeron lonchophyllus",14,191,230,63
"estimate","tenth",196,"Erigeron lonchophyllus",14,191,230,63
"estimate","fifty",216,"Erigeron lonchophyllus",14,191,230,63
"estimate","ninety",231,"Erigeron lonchophyllus",14,191,230,63
"estimate","end",238,"Erigeron lonchophyllus",14,191,230,63
"low_ci","onset",164,"Erigeron lonchophyllus",14,191,230,63
"low_ci","tenth",188,"Erigeron lonchophyllus",14,191,230,63
